ID,marital_status_Divorced,marital_status_Married,marital_status_OTROS,marital_status_Single,marital_status_Together,marital_status_Widow,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,education_oe_mms,income_mms,recency_mms,mntwines_mms,mntfruits_mms,mntmeatproducts_mms,kidhome_mms,teenhome_mms,mntfishproducts_mms,mntsweetproducts_mms,mntgoldprods_mms,numdealspurchases_mms,numwebpurchases_mms,numcatalogpurchases_mms,numstorepurchases_mms,numwebvisitsmonth_mms,age_mms,household_members_mms,total_amount_mms,total_purchase_mms,median_amount_purchase_mms,total_cmp_mms,total_%_cmp_mms
10757,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.20324729327457575,0.36363636363636365,0.0021629416005767843,0.011111111111111112,0.0031152647975077876,0.5,0.0,0.008333333333333333,0.0,0.0,0.07692307692307693,0.037037037037037035,0.0,0.08333333333333333,0.4545454545454545,0.5510204081632653,0.25,0.0027788805081381497,0.08823529411764705,0.002584424534803584,0.0,0.0
6365,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.22238673723972463,0.05050505050505051,0.006488824801730353,0.06666666666666667,0.010384215991692626,0.0,0.0,0.10416666666666667,0.005235602094240838,0.08264462809917356,0.07692307692307693,0.07407407407407407,0.0,0.16666666666666669,0.4545454545454545,0.14285714285714285,0.25,0.029376736800317587,0.14705882352941174,0.012313347116930854,0.0,0.0
2574,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,1.0,0.5294533697079962,0.27272727272727276,0.7563085796683489,0.06666666666666667,0.14745586708203529,0.0,0.5,0.0,0.0,0.09917355371900827,0.23076923076923078,0.2222222222222222,0.36363636363636365,0.5833333333333333,0.36363636363636365,0.3469387755102041,0.5,0.4859071059944422,0.5882352941176471,0.055961405926946935,0.75,0.75
8314,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.5,0.7034765779840096,0.30303030303030304,0.4008651766402307,0.7166666666666667,0.7881619937694704,0.0,0.0,0.12083333333333333,0.968586387434555,0.45867768595041325,0.07692307692307693,0.18518518518518517,0.5454545454545454,0.49999999999999994,0.09090909090909091,0.24489795918367346,0.25,0.7010718539102818,0.5294117647058824,0.08943378432297144,0.25,0.25
8832,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.75,0.2915510527665748,0.24242424242424243,0.02595529920692141,0.02777777777777778,0.056074766355140186,0.5,0.0,0.05,0.041884816753926704,0.02066115702479339,0.15384615384615385,0.1111111111111111,0.0,0.25,0.5454545454545454,0.3673469387755101,0.5,0.0464470027788805,0.23529411764705882,0.012634964392373077,0.0,0.0
10196,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.6210798143959754,0.26262626262626265,0.1521268925739005,0.6833333333333333,0.18172377985462096,1.0,0.0,0.0625,0.33507853403141363,0.09504132231404959,0.15384615384615385,0.2962962962962963,0.18181818181818182,0.5833333333333333,0.2727272727272727,0.32653061224489793,0.75,0.24136562127828504,0.5588235294117647,0.02906960716747071,0.0,0.0
10766,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.5637489215846335,0.22222222222222224,0.28550829127613553,0.10555555555555556,0.0695742471443406,0.0,0.5,0.05,0.0,0.0371900826446281,0.07692307692307693,0.14814814814814814,0.36363636363636365,0.5833333333333333,0.09090909090909091,0.6122448979591835,0.5,0.19849146486701072,0.47058823529411764,0.028167186929906354,0.0,0.0
4552,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.4262461041030336,0.37373737373737376,0.05912040374909877,0.011111111111111112,0.102803738317757,0.0,0.0,0.26666666666666666,0.13612565445026178,0.4834710743801653,0.07692307692307693,0.1111111111111111,0.4545454545454546,0.16666666666666669,0.2727272727272727,0.06122448979591838,0.25,0.15363239380706628,0.32352941176470584,0.031047553411440384,0.0,0.0
2518,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.25,0.12621346017829893,0.16161616161616163,0.002883922134102379,0.022222222222222223,0.0031152647975077876,0.0,0.0,0.016666666666666666,0.010471204188481676,0.04132231404958678,0.07692307692307693,0.0,0.09090909090909091,0.08333333333333333,0.5454545454545454,0.163265306122449,0.25,0.009527590313616514,0.08823529411764705,0.0066850447966919375,0.0,0.0
2431,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.10416909553011479,0.7070707070707072,0.007930785868781542,0.022222222222222223,0.017653167185877467,0.0,0.0,0.05,0.03141361256544503,0.05785123966942149,0.07692307692307693,0.07407407407407407,0.0,0.16666666666666669,0.6363636363636364,0.08163265306122452,0.25,0.02421595871377531,0.14705882352941174,0.010222834826556398,0.0,0.0
2162,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.48032231989492125,0.19191919191919193,0.18385003604902667,0.18888888888888888,0.10488058151609554,0.0,0.5,0.375,0.15183246073298431,0.2024793388429752,0.15384615384615385,0.1111111111111111,0.2727272727272727,0.7499999999999999,0.1818181818181818,0.3673469387755101,0.5,0.2203255260023819,0.5,0.029519871353089824,0.0,0.0
2281,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0.5,0.25451574292132223,0.3434343434343435,0.0021629416005767843,0.016666666666666666,0.005192107995846314,0.5,0.0,0.0,0.015706806282722516,0.045454545454545456,0.07692307692307693,0.037037037037037035,0.0,0.08333333333333333,0.5454545454545454,0.48979591836734687,0.25,0.008733624454148471,0.08823529411764705,0.006202618883528602,0.25,0.25
7000,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.5654782723591495,0.18181818181818182,0.20043258832011535,0.9555555555555556,0.07476635514018692,0.0,0.0,0.15833333333333333,0.041884816753926704,1.0,0.07692307692307693,0.07407407407407407,0.9090909090909092,0.7499999999999999,0.0,0.4489795918367347,0.0,0.3203652242953553,0.6470588235294118,0.03355407065591946,0.0,0.0
9952,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.75,0.6858430293562202,0.5353535353535354,0.2645998558038933,0.17777777777777778,0.6614745586708203,0.0,0.0,0.05416666666666667,0.22513089005235604,0.04132231404958678,0.07692307692307693,0.14814814814814814,0.6363636363636364,0.3333333333333333,0.0,0.9591836734693877,0.25,0.43628423977768954,0.47058823529411764,0.06216402481047554,0.0,0.0
3712,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.5,0.43556322428708316,0.6363636363636365,0.1521268925739005,0.02777777777777778,0.03219106957424714,0.0,0.0,0.029166666666666667,0.0,0.008264462809917356,0.07692307692307693,0.1111111111111111,0.18181818181818182,0.4166666666666667,0.2727272727272727,0.7142857142857142,0.0,0.10043668122270742,0.32352941176470584,0.020273374684125888,0.25,0.25
5329,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.27636579849371806,0.24242424242424243,0.005046863734679163,0.0,0.0010384215991692627,0.5,0.5,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.16666666666666669,0.36363636363636365,0.9183673469387754,0.5,0.001984914648670107,0.08823529411764705,0.0021019986216402483,0.0,0.0
803,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.3208139995802948,0.8282828282828284,0.007930785868781542,0.0,0.0031152647975077876,0.5,0.5,0.0,0.0,0.01652892561983471,0.07692307692307693,0.0,0.09090909090909091,0.08333333333333333,0.36363636363636365,0.5306122448979591,0.75,0.0059547439460103215,0.08823529411764705,0.004514128187456927,0.0,0.0
10983,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.6584940269390152,0.17171717171717174,0.21845710165825521,0.5444444444444445,0.23676012461059187,0.0,0.0,0.625,0.387434554973822,0.30578512396694213,0.07692307692307693,0.2222222222222222,0.2727272727272727,0.9999999999999999,0.1818181818181818,0.857142857142857,0.25,0.3668122270742358,0.6470588235294118,0.03846222994636383,0.0,0.0
7409,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.4438699372770336,0.6666666666666667,0.1514059120403749,0.011111111111111112,0.029075804776739357,0.5,0.0,0.029166666666666667,0.03664921465968587,0.04132231404958678,0.15384615384615385,0.14814814814814814,0.09090909090909091,0.4166666666666667,0.36363636363636365,0.48979591836734687,0.5,0.10361254466057959,0.3529411764705882,0.019265228224566614,0.0,0.0
6203,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.6507896720840085,0.5858585858585859,0.3590483056957462,0.8277777777777778,0.8442367601246106,0.0,0.0,0.7208333333333333,0.25654450261780104,0.2024793388429752,0.07692307692307693,0.2222222222222222,0.6363636363636364,0.9166666666666666,0.1818181818181818,0.9591836734693877,0.25,0.6859865025803891,0.7352941176470588,0.0637968509781053,0.0,0.0
9855,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1.0,0.5294922315231538,0.25252525252525254,0.6474405191059842,0.0,0.102803738317757,0.0,0.5,0.0,0.0,0.08264462809917356,0.07692307692307693,0.2222222222222222,0.5454545454545454,0.9999999999999999,0.2727272727272727,0.857142857142857,0.25,0.40254069075029775,0.7352941176470588,0.03730053543974978,0.25,0.25
738,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.3390207599816597,0.3535353535353536,0.033886085075702954,0.07222222222222223,0.05711318795430945,0.5,0.5,0.1,0.07853403141361257,0.10330578512396695,0.3076923076923077,0.1111111111111111,0.09090909090909091,0.25,0.5454545454545454,0.2653061224489796,0.5,0.06986899563318777,0.32352941176470584,0.014082242131863083,0.0,0.0
3469,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.2621909514149606,0.9494949494949496,0.012977649603460706,0.1,0.03219106957424714,0.5,0.5,0.1,0.005235602094240838,0.03305785123966942,0.23076923076923078,0.1111111111111111,0.0,0.16666666666666669,0.7272727272727273,0.3469387755102041,0.5,0.03850734418420008,0.23529411764705882,0.010490849222758253,0.0,0.0
6919,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.18191215675301897,0.393939393939394,0.0021629416005767843,0.03888888888888889,0.013499480789200415,0.5,0.0,0.05416666666666667,0.04712041884816754,0.06198347107438017,0.23076923076923078,0.07407407407407407,0.09090909090909091,0.16666666666666669,0.4545454545454545,0.32653061224489793,0.5,0.02262802699483922,0.23529411764705882,0.006202618883528602,0.0,0.0
3340,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.5,0.33531917208789236,0.5656565656565657,0.17519826964671953,0.08333333333333334,0.11007268951194185,0.5,0.0,0.016666666666666666,0.07853403141361257,0.2066115702479339,0.46153846153846156,0.25925925925925924,0.09090909090909091,0.4166666666666667,0.6363636363636364,0.3469387755102041,0.5,0.1707026597856292,0.5588235294117647,0.020482425913163335,0.0,0.0
4459,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.2213083218690995,0.13131313131313133,0.006488824801730353,0.022222222222222223,0.012461059190031154,0.5,0.0,0.016666666666666666,0.020942408376963352,0.004132231404958678,0.07692307692307693,0.037037037037037035,0.0,0.16666666666666669,0.6363636363636364,0.10204081632653056,0.25,0.012306470821754664,0.11764705882352941,0.00658855961405927,0.0,0.0
6870,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.5956058945601275,0.7373737373737375,0.13049747656813265,0.011111111111111112,0.04880581516095534,0.0,0.5,0.07083333333333333,0.06806282722513089,0.08264462809917356,0.07692307692307693,0.1111111111111111,0.09090909090909091,0.49999999999999994,0.09090909090909091,0.7142857142857142,0.25,0.10996427153632393,0.32352941176470584,0.02220307833677923,0.0,0.0
8204,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.6853378257591706,0.9393939393939394,0.3467916366258111,0.19444444444444445,0.5721703011422637,0.0,0.0,0.3,0.837696335078534,0.07024793388429752,0.07692307692307693,0.14814814814814814,0.36363636363636365,0.6666666666666666,0.09090909090909091,0.4693877551020407,0.25,0.5212385867407702,0.5,0.07015085381729075,0.0,0.0
10676,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.5,0.5412576460621362,0.030303030303030304,0.10382119682768565,1.0,0.4745586708203531,0.0,0.0,0.8541666666666666,0.13612565445026178,0.5991735537190083,0.15384615384615385,0.1111111111111111,0.7272727272727273,0.49999999999999994,0.09090909090909091,0.24489795918367346,0.25,0.4581183009130607,0.5588235294117647,0.05541006202618884,0.0,0.0
642,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08262993447898025,0.696969696969697,0.0,0.016666666666666666,0.0,0.5,0.0,0.08333333333333333,0.15706806282722513,0.19421487603305787,0.23076923076923078,0.07407407407407407,0.09090909090909091,0.08333333333333333,0.6363636363636364,0.28571428571428564,0.5,0.03850734418420008,0.20588235294117646,0.011871123363197796,0.0,0.0
3885,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1.0,0.25327216483627707,0.10101010101010102,0.010814708002883922,0.011111111111111112,0.016614745586708203,0.5,0.0,0.0125,0.0,0.09917355371900827,0.07692307692307693,0.037037037037037035,0.09090909090909091,0.08333333333333333,0.6363636363636364,0.22448979591836732,0.5,0.02262802699483922,0.11764705882352941,0.011605789110957962,0.25,0.25
503,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.75,0.12687411103597918,0.888888888888889,0.008651766402307137,0.005555555555555556,0.028037383177570093,0.5,0.0,0.0125,0.0,0.028925619834710745,0.15384615384615385,0.07407407407407407,0.0,0.16666666666666669,0.6363636363636364,0.18367346938775503,0.5,0.018658197697499008,0.1764705882352941,0.0067539627842866995,0.0,0.0
9907,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.75,0.5729786026845785,0.8080808080808082,0.5342465753424657,0.15555555555555556,0.1557632398753894,0.0,0.5,0.10416666666666667,0.04712041884816754,0.23553719008264462,0.15384615384615385,0.2222222222222222,0.7272727272727273,0.7499999999999999,0.2727272727272727,0.510204081632653,0.5,0.39976181024215957,0.7352941176470588,0.03704076764035413,0.0,0.0
3422,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0.5,0.6661692354326535,0.6767676767676768,0.8031723143475127,0.06666666666666667,0.1308411214953271,0.0,0.5,0.1375,0.06282722513089006,0.3140495867768595,0.07692307692307693,0.07407407407407407,0.2727272727272727,0.25,0.4545454545454545,0.38775510204081626,0.5,0.5438666137356094,0.2647058823529412,0.13221226740179187,0.5,0.5
4406,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.5821402756079974,0.29292929292929293,0.6092285508291275,0.4666666666666667,0.363447559709242,0.0,0.5,0.37916666666666665,0.29319371727748694,0.17355371900826447,0.3076923076923077,0.3333333333333333,0.36363636363636365,0.5833333333333333,0.36363636363636365,0.48979591836734687,0.5,0.5815799920603414,0.7058823529411764,0.05622053756030325,0.0,0.0
176,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.5829855200876766,0.7373737373737375,0.06416726748377793,0.2111111111111111,0.06749740394600208,0.0,0.5,0.1375,0.18848167539267016,0.2768595041322314,0.07692307692307693,0.14814814814814814,0.09090909090909091,0.4166666666666667,0.1818181818181818,0.28571428571428564,0.25,0.12901945216355698,0.32352941176470584,0.026062485642085916,0.0,0.0
7348,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.6236446941963811,0.0,0.24152847873107425,0.7222222222222222,0.42471443406022846,0.0,0.0,1.0,0.16753926701570682,0.17768595041322316,0.07692307692307693,0.14814814814814814,0.6363636363636364,0.3333333333333333,0.09090909090909091,0.7346938775510203,0.0,0.4708217546645494,0.47058823529411764,0.06710179592167674,0.0,0.0
3308,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.2740146586766795,0.5454545454545455,0.02090843547224225,0.05,0.010384215991692626,0.5,0.5,0.008333333333333333,0.05759162303664922,0.12396694214876033,0.23076923076923078,0.07407407407407407,0.0,0.25,0.2727272727272727,0.857142857142857,0.75,0.034934497816593885,0.23529411764705882,0.009525997396431582,0.0,0.0
2109,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0.5,0.868007787907764,0.6060606060606061,0.32227829848594086,0.3944444444444445,0.9854620976116303,0.0,0.0,0.16666666666666666,0.08900523560209425,0.07024793388429752,0.07692307692307693,0.2222222222222222,1.0,0.7499999999999999,0.09090909090909091,0.08163265306122452,0.0,0.610559745930925,0.7941176470588235,0.05265334252239835,0.25,0.25
988,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.5,0.7157180497586734,0.8484848484848485,0.29488103821196826,0.0,0.612668743509865,0.0,0.0,0.6125,0.11518324607329844,0.09090909090909091,0.07692307692307693,0.2222222222222222,0.36363636363636365,0.49999999999999994,0.1818181818181818,0.5918367346938775,0.25,0.47121873759428345,0.5,0.06339689103300405,0.25,0.25
10795,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.2905017837573179,0.14141414141414144,0.012977649603460706,0.016666666666666666,0.017653167185877467,0.5,0.0,0.0125,0.005235602094240838,0.012396694214876033,0.15384615384615385,0.07407407407407407,0.0,0.16666666666666669,0.5454545454545454,0.42857142857142855,0.5,0.0166732830488289,0.1764705882352941,0.006064782908339077,0.0,0.0
1131,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.43786578683517474,0.5454545454545455,0.06056236481614996,0.0,0.0010384215991692627,0.0,0.5,0.0,0.0,0.028925619834710745,0.07692307692307693,0.07407407407407407,0.0,0.25,0.1818181818181818,0.5510204081632653,0.25,0.0353314807463279,0.1764705882352941,0.012543073742246728,0.0,0.0
11112,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.6141429803903325,0.23232323232323235,0.5299206921413122,0.6333333333333333,0.28764278296988577,0.0,0.5,0.3416666666666667,0.3979057591623037,0.7851239669421488,0.46153846153846156,0.18518518518518517,0.5454545454545454,0.5833333333333333,0.1818181818181818,0.5714285714285714,0.5,0.5839618896387455,0.7058823529411764,0.05645210199862165,0.0,0.0
4298,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0.12559167113577635,0.6363636363636365,0.002883922134102379,0.0,0.0020768431983385254,0.5,0.0,0.0,0.0,0.004132231404958678,0.07692307692307693,0.037037037037037035,0.0,0.08333333333333333,0.6363636363636364,0.42857142857142855,0.5,0.001587931718936086,0.08823529411764705,0.0018607856650585805,0.0,0.0
9426,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.75,0.4936227761326313,0.7777777777777778,0.4974765681326604,0.0,0.0695742471443406,0.0,0.5,0.041666666666666664,0.0,0.5371900826446281,0.3076923076923077,0.07407407407407407,0.5454545454545454,0.16666666666666669,0.6363636363636364,0.6122448979591835,0.25,0.35490273918221515,0.4117647058823529,0.057339765678842185,0.0,0.0
10099,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.4657005619418506,0.21212121212121213,0.17087238644556596,0.638888888888889,0.22118380062305296,0.5,0.0,0.7041666666666666,0.36125654450261785,0.3140495867768595,0.23076923076923078,0.18518518518518517,0.2727272727272727,0.9999999999999999,0.2727272727272727,0.20408163265306117,0.5,0.3477570464470028,0.676470588235294,0.03490696071674708,0.0,0.0
7828,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.75,0.6837930686066536,0.29292929292929293,0.04830569574621485,0.7166666666666667,0.4091381100726895,0.0,0.0,0.7833333333333333,0.11518324607329844,0.06198347107438017,0.07692307692307693,0.1111111111111111,0.2727272727272727,0.3333333333333333,0.0,0.2653061224489796,0.25,0.3223501389440254,0.32352941176470584,0.06521938892717666,0.0,0.0
5909,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.49560472870567207,0.25252525252525254,0.6445565969718818,0.05555555555555556,0.102803738317757,0.0,0.5,0.05416666666666667,0.0,0.628099173553719,0.38461538461538464,0.1111111111111111,0.36363636363636365,0.5833333333333333,0.6363636363636364,0.6122448979591835,0.5,0.46248511314013496,0.5588235294117647,0.05594073053066851,0.0,0.0
5186,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1.0,0.4953132650919896,0.595959595959596,0.414563806777217,0.03888888888888889,0.11734164070612668,0.0,0.5,0.07916666666666666,0.03664921465968587,0.028925619834710745,0.15384615384615385,0.25925925925925924,0.36363636363636365,0.6666666666666666,0.4545454545454545,0.7959183673469385,0.5,0.2878126240571655,0.6176470588235294,0.03150805087400539,0.25,0.25
6142,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.75,0.5593478210180283,0.6565656565656566,0.4527757750540735,0.09444444444444444,0.18172377985462096,0.0,0.0,0.2875,0.0,0.03305785123966942,0.07692307692307693,0.18518518518518517,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.9999999999999998,0.25,0.35490273918221515,0.38235294117647056,0.06147484493452792,0.0,0.0
1384,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.09478396716953925,0.10101010101010102,0.003604902667627974,0.022222222222222223,0.012461059190031154,0.5,0.0,0.03333333333333333,0.041884816753926704,0.09090909090909091,0.15384615384615385,0.07407407407407407,0.09090909090909091,0.08333333333333333,0.6363636363636364,0.040816326530612235,0.5,0.0222310440651052,0.1764705882352941,0.007994486560992421,0.25,0.25
2936,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.75,0.15701144869074662,0.4646464646464647,0.012256669069935111,0.0,0.0020768431983385254,0.5,0.0,0.0,0.0,0.004132231404958678,0.07692307692307693,0.037037037037037035,0.0,0.16666666666666669,0.5454545454545454,0.24489795918367346,0.5,0.006748709805478364,0.11764705882352941,0.0038869745003445896,0.0,0.0
5371,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0.5,0.13576375125329454,0.0,0.003604902667627974,0.08888888888888889,0.02284527518172378,0.5,0.0,0.04583333333333333,0.0,0.14049586776859505,0.15384615384615385,0.1111111111111111,0.09090909090909091,0.08333333333333333,0.5454545454545454,0.10204081632653056,0.25,0.033743549027391816,0.20588235294117646,0.01042384562370779,0.25,0.25
3696,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.2247184461491844,0.6767676767676768,0.018745493871665464,0.005555555555555556,0.010384215991692626,0.5,0.5,0.008333333333333333,0.0,0.04132231404958678,0.15384615384615385,0.07407407407407407,0.0,0.16666666666666669,0.5454545454545454,0.5918367346938775,0.5,0.018261214767764985,0.1764705882352941,0.0066161268090971755,0.0,0.0
6658,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5,0.5087788840441196,0.37373737373737376,0.5551550108147081,0.2833333333333333,0.15784008307372793,0.0,0.5,0.225,0.05235602094240838,0.6363636363636364,0.5384615384615385,0.4074074074074074,0.18181818181818182,0.9166666666666666,0.4545454545454545,0.4489795918367347,0.5,0.47161572052401746,0.9117647058823529,0.03544968986905583,0.0,0.0
868,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.3623281336224679,1.0,0.03821196827685652,0.0,0.005192107995846314,0.0,0.5,0.0,0.0,0.01652892561983471,0.07692307692307693,0.07407407407407407,0.0,0.16666666666666669,0.4545454545454545,0.5714285714285714,0.5,0.023421992854307266,0.14705882352941174,0.009901217551114175,0.0,0.0
4676,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.75,0.6432116181282642,0.8686868686868687,0.4405191059841384,0.5055555555555555,0.5379023883696781,0.0,1.0,1.0,0.5602094240837696,0.44214876033057854,0.15384615384615385,0.3333333333333333,0.5454545454545454,0.5833333333333333,0.36363636363636365,0.8775510204081631,0.5,0.6633584755855498,0.7058823529411764,0.064170916609235,0.0,0.0
9653,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.27491819587909516,0.16161616161616163,0.018745493871665464,0.005555555555555556,0.012461059190031154,0.0,0.5,0.016666666666666666,0.005235602094240838,0.08677685950413223,0.15384615384615385,0.07407407407407407,0.0,0.16666666666666669,0.6363636363636364,0.38775510204081626,0.5,0.02461294164350933,0.1764705882352941,0.008821502412129567,0.0,0.0
5114,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.75,0.6539083327504109,0.010101010101010102,0.4823359769286229,0.05,0.2564901349948079,0.0,0.5,0.0,0.14659685863874347,0.0371900826446281,0.15384615384615385,0.18518518518518517,0.36363636363636365,0.3333333333333333,0.2727272727272727,0.5918367346938775,0.5,0.3807066296149266,0.4411764705882353,0.05764128187456927,0.0,0.0
6310,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.24812297432788671,0.04040404040404041,0.02090843547224225,0.044444444444444446,0.010384215991692626,0.5,0.0,0.03333333333333333,0.041884816753926704,0.049586776859504134,0.07692307692307693,0.07407407407407407,0.0,0.25,0.36363636363636365,0.32653061224489793,0.5,0.028582770940849545,0.1764705882352941,0.010199862164024812,0.0,0.0
4385,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.27725962024234435,0.8282828282828284,0.015861571737563085,0.0,0.013499480789200415,0.5,0.0,0.0,0.010471204188481676,0.028925619834710745,0.15384615384615385,0.1111111111111111,0.0,0.16666666666666669,0.4545454545454545,0.2653061224489796,0.25,0.01627630011909488,0.20588235294117646,0.005117160578911096,0.0,0.0
7732,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.5568218030327802,0.8181818181818182,0.21052631578947367,0.0,0.12668743509865005,0.5,0.0,0.7458333333333333,0.5078534031413613,0.21487603305785125,0.07692307692307693,0.25925925925925924,0.18181818181818182,0.7499999999999999,0.36363636363636365,0.32653061224489793,0.5,0.2933703850734418,0.5588235294117647,0.03538938662991041,0.0,0.0
8557,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0.4227388252850545,0.5757575757575758,0.007209805335255948,0.016666666666666666,0.020768431983385256,0.5,0.0,0.008333333333333333,0.010471204188481676,0.024793388429752067,0.15384615384615385,0.07407407407407407,0.0,0.16666666666666669,0.4545454545454545,0.24489795918367346,0.25,0.015879317189360857,0.1764705882352941,0.005789110957960028,0.0,0.0
9624,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0.5633797343406357,0.4646464646464647,0.43403028118240805,0.25,0.21287642782969884,0.0,0.0,0.15,0.09424083769633508,0.2231404958677686,0.07692307692307693,0.1111111111111111,0.36363636363636365,0.4166666666666667,0.0,0.7346938775510203,0.25,0.3799126637554585,0.38235294117647056,0.06581667815299794,0.0,0.0
7861,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.75,0.6754863556167031,0.23232323232323235,0.5904830569574622,0.31666666666666665,0.24922118380062305,0.0,0.5,0.1875,0.0,0.045454545454545456,0.15384615384615385,0.2962962962962963,0.2727272727272727,0.4166666666666667,0.2727272727272727,0.857142857142857,0.5,0.464073044859071,0.5294117647058824,0.05911712430628605,0.0,0.0
